<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBERP,M,20081101,000000,12.3400000,16.7400000,9.5000000,9.9500000,589476874
SBERP,M,20081201,000000,9.9900000,10.1000000,8.6800000,9.0600000,394934383
SBERP,M,20090101,000000,9.1700000,9.2400000,6.8700000,7.4900000,212322717
SBERP,M,20090201,000000,7.4200000,9.8400000,7.1500000,7.9400000,581842569
SBERP,M,20090301,000000,7.7400000,12.3000000,7.6100000,10.0600000,1043863445
SBERP,M,20090401,000000,10.0500000,16.1000000,9.9400000,15.3500000,1437671563
SBERP,M,20090501,000000,15.7200000,25.4500000,15.7100000,24.6500000,3375165666
SBERP,M,20090601,000000,25.1800000,32.8800000,19.5500000,25.4200000,5086533444
SBERP,M,20090701,000000,25.6200000,27.5000000,20.0400000,26.5600000,3521632017
SBERP,M,20090801,000000,27.0000000,30.1100000,25.9000000,27.8400000,1855327877
SBERP,M,20090901,000000,28.1100000,39.2400000,27.9000000,37.0000000,2445893134
SBERP,M,20091001,000000,37.4300000,46.7900000,35.2300000,43.9100000,1668537610
SBERP,M,20091101,000000,43.5000000,56.5000000,42.2300000,56.5000000,1598246977
SBERP,M,20091201,000000,57.0000000,76.8000000,55.1600000,69.0000000,1469674767
SBERP,M,20100101,000000,71.6000000,74.6000000,66.3300000,72.7200000,546268526
SBERP,M,20100201,000000,71.9200000,73.5000000,60.8500000,64.5800000,502830891
SBERP,M,20100301,000000,65.0000000,72.2500000,64.6000000,66.5200000,514770358
SBERP,M,20100401,000000,66.9100000,71.3900000,55.5600000,58.7500000,794093437
SBERP,M,20100501,000000,58.7500000,63.5000000,50.3400000,55.7500000,878164725
SBERP,M,20100601,000000,55.1000000,60.9600000,52.5000000,55.7000000,720276359
SBERP,M,20100701,000000,54.5000000,59.7800000,51.6300000,56.8500000,848699531
SBERP,M,20100801,000000,57.4300000,63.0500000,52.9200000,55.8700000,1070180374
SBERP,M,20100901,000000,56.0200000,62.0000000,55.3000000,61.1100000,783802351
SBERP,M,20101001,000000,61.0000000,72.1700000,60.8000000,69.9100000,1134192775
SBERP,M,20101101,000000,70.4600000,75.4700000,66.9800000,74.3000000,718752658
SBERP,M,20101201,000000,74.6100000,78.7700000,73.9000000,75.1000000,617947777
SBERP,M,20110101,000000,75.4800000,77.4800000,69.8600000,71.3500000,594605147
SBERP,M,20110201,000000,71.9200000,72.9900000,65.7200000,70.7000000,594181587
SBERP,M,20110301,000000,71.0900000,73.9200000,64.6000000,73.0000000,682343700
SBERP,M,20110401,000000,72.9200000,75.4200000,66.3500000,67.1500000,589768100
SBERP,M,20110501,000000,67.0000000,70.1500000,62.7800000,66.0400000,398033500
SBERP,M,20110601,000000,66.2100000,75.7400000,64.3000000,75.1000000,601692600
SBERP,M,20110701,000000,75.2900000,83.6000000,74.8100000,82.6300000,460771500
SBERP,M,20110801,000000,84.0000000,84.9000000,64.1700000,71.0000000,653700000
SBERP,M,20110901,000000,71.0000000,71.9300000,52.9500000,54.4700000,544805500
SBERP,M,20111001,000000,53.0000000,65.1300000,46.2500000,63.8800000,869099700
SBERP,M,20111101,000000,63.0800000,67.8000000,57.1300000,67.5000000,575279800
SBERP,M,20111201,000000,68.3000000,69.2900000,57.1100000,59.2400000,519675900
SBERP,M,20120101,000000,59.8300000,66.9900000,59.7000000,66.0000000,351943500
SBERP,M,20120201,000000,65.7800000,76.7000000,65.1200000,75.9500000,396923500
SBERP,M,20120301,000000,75.3800000,83.8300000,73.2300000,77.8000000,583517200
SBERP,M,20120401,000000,78.5400000,79.4600000,68.1300000,68.6400000,410456700
SBERP,M,20120501,000000,69.0200000,70.8000000,56.0500000,60.9000000,433803600
SBERP,M,20120601,000000,60.6500000,62.6900000,53.4600000,62.5200000,457928900
SBERP,M,20120701,000000,62.3800000,68.0100000,60.5000000,63.3000000,432552700
SBERP,M,20120801,000000,63.0500000,71.5900000,62.3200000,68.4700000,421855600
SBERP,M,20120901,000000,68.5100000,77.7000000,65.5200000,66.2500000,397043300
SBERP,M,20121001,000000,65.9700000,70.0500000,65.7000000,66.0900000,294357400
SBERP,M,20121101,000000,65.8500000,67.4400000,60.8900000,66.0000000,296913100
SBERP,M,20121201,000000,66.4300000,69.1100000,66.2200000,67.3000000,196566200
SBERP,M,20130101,000000,68.9900000,79.7500000,68.7200000,78.1100000,318171800
SBERP,M,20130201,000000,78.6700000,80.7600000,72.3700000,74.3400000,327116800
SBERP,M,20130301,000000,74.0100000,77.7200000,71.3200000,75.1200000,310779300
SBERP,M,20130401,000000,74.8900000,75.8700000,66.5000000,72.3800000,329634000
SBERP,M,20130501,000000,72.0300000,79.8000000,71.5000000,72.6000000,256794400
SBERP,M,20130601,000000,71.9500000,74.2000000,67.8300000,69.9600000,185717900
SBERP,M,20130701,000000,69.6000000,77.9500000,69.1200000,74.6200000,156059100
SBERP,M,20130801,000000,74.9900000,76.2000000,68.5800000,70.0000000,136913000
SBERP,M,20130901,000000,70.5000000,78.9900000,69.8600000,74.7000000,191482400
SBERP,M,20131001,000000,74.6500000,83.3200000,74.6100000,82.9800000,248867200
SBERP,M,20131101,000000,82.8500000,86.1300000,81.7000000,84.8500000,189755100
SBERP,M,20131201,000000,84.8800000,85.1600000,78.7100000,80.2100000,192322900
SBERP,M,20140101,000000,79.5000000,81.8400000,74.8500000,75.0900000,163291200
SBERP,M,20140201,000000,75.3900000,80.3500000,73.7500000,75.4400000,208264200
SBERP,M,20140301,000000,71.6700000,74.5000000,55.5200000,67.3000000,549839800
SBERP,M,20140401,000000,67.3900000,68.2500000,54.9300000,60.1600000,462612000
SBERP,M,20140501,000000,58.0000000,71.0500000,58.0000000,68.6500000,407198900
SBERP,M,20140601,000000,69.0000000,74.0000000,66.2600000,69.0000000,247837500
SBERP,M,20140701,000000,69.0100000,70.0000000,55.6100000,57.1500000,363203200
SBERP,M,20140801,000000,56.8000000,59.5900000,50.5800000,55.1300000,487639800
SBERP,M,20140901,000000,55.4400000,62.1700000,54.1700000,57.7500000,428094700
SBERP,M,20141001,000000,57.0900000,58.3200000,53.8100000,56.9000000,349501600
SBERP,M,20141101,000000,56.7700000,57.9700000,51.8000000,52.2500000,473894400
SBERP,M,20141201,000000,51.9100000,53.6600000,36.5400000,37.7000000,824579900
SBERP,M,20150101,000000,37.0000000,47.0000000,36.9000000,43.8400000,405827800
SBERP,M,20150201,000000,44.2500000,55.5400000,41.8900000,53.7000000,475837300
SBERP,M,20150301,000000,53.8200000,55.3800000,44.0000000,45.6300000,332451500
SBERP,M,20150401,000000,45.4500000,54.9900000,45.1100000,50.0000000,530217300
SBERP,M,20150501,000000,49.8900000,53.2200000,47.3200000,48.2500000,394290200
SBERP,M,20150601,000000,48.2500000,54.2900000,46.6600000,48.3200000,334556900
SBERP,M,20150701,000000,48.4000000,51.8400000,46.0000000,51.3900000,259778000
SBERP,M,20150801,000000,50.8500000,54.5400000,49.0500000,54.3400000,238065000
SBERP,M,20150901,000000,54.3600000,58.1900000,52.8200000,58.0500000,232442300
SBERP,M,20151001,000000,58.3300000,68.6900000,56.2100000,68.4900000,343232400
SBERP,M,20151101,000000,68.2000000,80.3000000,66.8700000,76.2000000,264095400
SBERP,M,20151201,000000,76.5300000,77.1100000,68.1200000,76.5000000,289435800
SBERP,M,20160101,000000,76.4100000,76.5000000,63.4500000,68.5000000,272887400
SBERP,M,20160201,000000,68.6000000,76.9000000,67.1700000,76.9000000,215657500
SBERP,M,20160301,000000,77.04,80.64,75,79.09,202356200,0
SBERP,M,20160401,000000,78.35,84.99,74.12,84,274686800,0
SBERP,M,20160501,000000,82.5,93.44,81.22,91.5,173909600,0
SBERP,M,20160601,000000,91.23,99.23,85.48,90,231472800,0
SBERP,M,20160701,000000,90.1100000,98.9100000,87.0000000,98.8000000,158453100
SBERP,M,20160801,000000,99.7200000,104.7700000,95.6300000,101.9700000,123987100
SBERP,M,20160901,000000,102.6700000,112.6500000,102.1900000,105.8200000,112486200
SBERP,M,20161001,000000,106.5600000,114.9900000,106.0700000,111.5900000,106014300
SBERP,M,20161101,000000,112.2000000,119.8600000,104.4000000,116.0800000,101552600
SBERP,M,20161201,000000,117.0000000,131.4900000,114.7700000,129.7500000,105487600
