<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN,M,20120701,000000,5379.0000000,5479.0000000,4905.0000000,5002.0000000,4853301
GMKN,M,20120801,000000,5000.0000000,5180.0000000,4756.0000000,4774.0000000,4706277
GMKN,M,20120901,000000,4808.0000000,5203.0000000,4750.0000000,4950.0000000,7926620
GMKN,M,20121001,000000,4933.0000000,5059.0000000,4751.0000000,4830.0000000,5378561
GMKN,M,20121101,000000,4820.0000000,4916.0000000,4502.0000000,4811.0000000,6250427
GMKN,M,20121201,000000,4824.0000000,5776.0000000,4765.0000000,5603.0000000,9251593
GMKN,M,20130101,000000,5694.0000000,6130.0000000,5665.0000000,5986.0000000,5360080
GMKN,M,20130201,000000,5992.0000000,6025.0000000,5385.0000000,5404.0000000,5235735
GMKN,M,20130301,000000,5388.0000000,5543.0000000,5014.0000000,5249.0000000,5344875
GMKN,M,20130401,000000,5224.0000000,5393.0000000,4771.0000000,5160.0000000,6133528
GMKN,M,20130501,000000,4811.0000000,4969.0000000,4566.0000000,4645.0000000,5292112
GMKN,M,20130601,000000,4616.0000000,4769.0000000,4282.0000000,4756.0000000,5155957
GMKN,M,20130701,000000,4747.0000000,4889.0000000,4402.0000000,4439.0000000,4833112
GMKN,M,20130801,000000,4460.0000000,4524.0000000,4063.0000000,4370.0000000,6613392
GMKN,M,20130901,000000,4395.0000000,4910.0000000,4354.0000000,4688.0000000,6831151
GMKN,M,20131001,000000,4716.0000000,5138.0000000,4692.0000000,4856.0000000,9606235
GMKN,M,20131101,000000,4850.0000000,5005.0000000,4758.0000000,4984.0000000,5590880
GMKN,M,20131201,000000,4981.0000000,5439.0000000,4952.0000000,5399.0000000,5708046
GMKN,M,20140101,000000,5351.0000000,5610.0000000,5123.0000000,5378.0000000,6965137
GMKN,M,20140201,000000,5407.0000000,5997.0000000,5233.0000000,5980.0000000,7342814
GMKN,M,20140301,000000,5850.0000000,6395.0000000,5566.0000000,5865.0000000,11175123
GMKN,M,20140401,000000,5901.0000000,6560.0000000,5874.0000000,6405.0000000,5973316
