<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SNGSP,M,20130701,0,20.6,21.996,20.07,21.614,390290200
SNGSP,M,20130801,0,21.696,22.549,20.93,22.5,361552300
SNGSP,M,20130901,0,22.44,23.45,22.09,23.397,286973600
SNGSP,M,20131001,0,23.397,25.12,23.251,23.851,356179400
SNGSP,M,20131101,0,23.85,24.848,23.09,23.583,416920200
SNGSP,M,20131201,0,23.596,26,22.8,25.9,500646100
SNGSP,M,20140101,0,25.743,26.9,24.961,25.35,501781700
SNGSP,M,20140201,0,25.353,28.39,24.008,26.919,737510000
SNGSP,M,20140301,0,26.019,26.86,23.635,25.45,933621100
SNGSP,M,20140401,0,25.412,26.079,23.935,24.8,596984100
SNGSP,M,20140501,0,24.7,26.644,24.401,26,398699800
SNGSP,M,20140601,0,26,29.455,25.949,28,480377000
SNGSP,M,20140701,0,28.015,29.02,24.905,26.33,659501000
SNGSP,M,20140801,0,26.189,28.33,25.126,27.198,489759300
SNGSP,M,20140901,0,27.297,29.447,26.32,27.3,537382900
SNGSP,M,20141001,0,27.215,29.495,25.95,29.495,885317300
SNGSP,M,20141101,0,29.595,36.7,29.41,34.37,1115573000
SNGSP,M,20141201,0,34.415,38.295,24.115,29.495,1599828700
SNGSP,M,20150101,0,29.195,43.1,29.08,41.6,971512800
SNGSP,M,20150201,0,42.05,45.1,38.35,38.69,724055300
SNGSP,M,20150301,000000,39.0100000,45.3800000,38.9050000,44.5000000,950854400
SNGSP,M,20150401,000000,44.3450000,47.8700000,38.4000000,38.8500000,857315300
SNGSP,M,20150501,000000,39.0400000,42.0450000,36.8300000,37.2000000,797863100
SNGSP,M,20150601,000000,38.4000000,42.9500000,38.1700000,42.6500000,612423400
SNGSP,M,20150701,000000,42.5200000,42.7000000,28.1000000,37.7500000,1021528700
SNGSP,M,20150801,000000,37.6950000,40.6500000,36.4200000,40.4000000,654908500
SNGSP,M,20150901,000000,40.4550000,42.2300000,38.0700000,39.5000000,468116300
SNGSP,M,20151001,000000,39.4250000,43.7600000,38.7050000,43.4900000,424059200
SNGSP,M,20151101,000000,43.4000000,45.3200000,41.6150000,42.2850000,482582600
SNGSP,M,20151201,000000,42.5150000,44.6000000,40.7050000,44.2250000,554676900
SNGSP,M,20160101,000000,44.3750000,46.7000000,42.4600000,45.9950000,522315400
SNGSP,M,20160201,000000,45.7100000,45.9100000,42.6100000,44.1950000,536550200
SNGSP,M,20160301,000000,44.21,46,43.1,44.96,596303600,0
SNGSP,M,20160401,000000,44.775,45.5,41.15,42,514241900,0
SNGSP,M,20160501,000000,41.67,43.125,40,41.45,498919900,0
SNGSP,M,20160601,000000,41.41,41.955,36.97,38.4,643066600,0
SNGSP,M,20160701,000000,38.5,41.4,31.885,32.6,1343950500,0
SNGSP,M,20160801,000000,32.605,34.04,30.85,32.74,766416300,0
