<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFLT,M,20041101,000000,32.7100000,42.5000000,32.7100000,34.3000000,4414340
AFLT,M,20041201,000000,34.2500000,35.4500000,27.0000000,35.3400000,1404802
AFLT,M,20050101,000000,35.0000000,36.5000000,31.5100000,36.2300000,987059
AFLT,M,20050201,000000,36.2000000,48.3900000,36.0600000,40.6900000,4203322
AFLT,M,20050301,000000,40.8000000,45.7000000,39.6100000,43.1000000,1697663
AFLT,M,20050401,000000,43.1800000,44.8000000,40.6500000,41.3500000,698032
AFLT,M,20050501,000000,41.7500000,43.8900000,39.0100000,41.9900000,645335
AFLT,M,20050601,000000,42.0000000,43.4900000,41.2400000,42.2900000,356400
AFLT,M,20050701,000000,42.1700000,44.9500000,41.8700000,42.2900000,850079
AFLT,M,20050801,000000,42.0400000,44.0000000,40.0000000,41.4000000,1345616
AFLT,M,20050901,000000,41.5000000,42.0000000,37.8000000,40.8000000,1685181
AFLT,M,20051001,000000,41.0400000,41.7400000,35.7600000,36.5000000,1187410
AFLT,M,20051101,000000,36.4700000,40.2200000,35.9800000,37.1500000,1456783
AFLT,M,20051201,000000,37.3200000,46.8700000,37.3000000,40.0000000,3770457
AFLT,M,20060101,000000,40.1100000,52.0000000,36.8600000,44.8800000,7105767
AFLT,M,20060201,000000,44.7000000,59.9800000,44.5000000,54.1000000,6530337
AFLT,M,20060301,000000,53.5000000,71.5000000,52.2100000,59.6700000,10001304
AFLT,M,20060401,000000,59.9900000,66.5000000,58.1000000,59.2200000,7506867
AFLT,M,20060501,000000,59.5000000,60.8600000,44.0800000,47.9000000,4928968
AFLT,M,20060601,000000,47.6000000,51.0000000,39.7600000,47.8500000,9566064
AFLT,M,20060701,000000,48.0000000,51.8000000,45.0000000,50.0100000,9557246
AFLT,M,20060801,000000,51.4000000,62.5000000,49.0500000,61.0000000,13216235
AFLT,M,20060901,000000,61.0100000,64.5000000,57.9700000,61.6100000,7112892
AFLT,M,20061001,000000,61.5000000,64.9500000,49.9500000,60.9400000,8464120
AFLT,M,20061101,000000,60.9400000,62.1000000,58.1100000,59.5900000,6499937
AFLT,M,20061201,000000,59.6000000,59.9000000,54.6400000,57.2900000,7349346
AFLT,M,20070101,000000,57.5000000,80.2000000,56.5200000,74.5500000,9867512
AFLT,M,20070201,000000,75.2100000,77.2000000,65.0400000,69.5000000,5808127
AFLT,M,20070301,000000,70.0100000,82.7400000,66.9900000,74.0000000,7933587
AFLT,M,20070401,000000,74.1100000,79.4900000,73.0000000,74.4500000,7433365
AFLT,M,20070501,000000,74.4500000,76.0000000,55.5500000,63.9700000,6879098
AFLT,M,20070601,000000,64.3000000,75.5000000,62.3000000,73.8900000,11194335
AFLT,M,20070701,000000,73.8900000,78.4900000,69.0000000,69.9900000,4794033
AFLT,M,20070801,000000,69.0000000,74.2000000,66.8600000,69.8100000,4188615
AFLT,M,20070901,000000,69.8100000,79.1200000,69.5000000,77.3000000,3682667
AFLT,M,20071001,000000,77.6500000,86.3000000,75.7500000,85.1700000,9016216
AFLT,M,20071101,000000,85.6000000,88.0000000,83.0000000,87.0500000,4239177
AFLT,M,20071201,000000,86.0000000,94.5000000,85.5100000,92.9000000,6184031
AFLT,M,20080101,000000,92.0000000,101.0000000,84.0000000,90.0000000,9228873
AFLT,M,20080201,000000,91.2500000,112.0000000,90.8000000,105.5600000,9363045
AFLT,M,20080301,000000,105.3900000,106.5000000,90.9900000,99.4100000,4602320
AFLT,M,20080401,000000,100.2000000,104.8000000,98.9100000,101.8900000,5634433
AFLT,M,20080501,000000,101.9000000,103.0000000,94.8400000,95.6100000,4749219
AFLT,M,20080601,000000,95.8000000,97.8000000,77.2000000,78.0000000,6427796
AFLT,M,20080701,000000,78.0000000,79.3100000,65.0100000,71.9100000,7288983
AFLT,M,20080801,000000,71.8000000,77.1000000,51.0000000,68.7000000,2518407
AFLT,M,20080901,000000,68.6000000,73.7700000,45.0100000,63.1500000,2555838
AFLT,M,20081001,000000,63.9100000,65.5000000,45.9500000,60.1400000,4921467
AFLT,M,20081101,000000,59.9000000,62.2500000,42.5500000,50.0900000,2928150
AFLT,M,20081201,000000,49.8000000,54.5000000,27.1100000,27.3900000,7569713
AFLT,M,20090101,000000,28.0000000,30.9000000,19.5600000,23.3000000,6869317
AFLT,M,20090201,000000,23.2800000,27.2000000,21.8000000,26.5600000,7552560
AFLT,M,20090301,000000,26.5700000,40.1000000,25.1300000,39.6500000,50516306
AFLT,M,20090401,000000,39.4000000,42.0000000,31.6700000,33.9600000,6957372
AFLT,M,20090501,000000,35.1000000,40.0000000,32.0000000,35.1500000,10332546
AFLT,M,20090601,000000,35.5000000,39.0000000,30.0000000,33.8700000,13838988
AFLT,M,20090701,000000,33.9200000,34.0300000,27.5200000,31.4300000,4277227
AFLT,M,20090801,000000,31.5400000,34.2000000,31.3100000,32.3500000,3703497
AFLT,M,20090901,000000,32.3500000,46.8800000,32.3500000,45.5000000,17722378
AFLT,M,20091001,000000,45.8900000,47.5500000,39.7100000,39.8800000,9490443
AFLT,M,20091101,000000,39.8000000,47.0000000,38.7100000,43.7000000,6865204
AFLT,M,20091201,000000,44.2600000,54.2500000,43.2100000,52.5000000,17638778
AFLT,M,20100101,000000,54.6700000,56.8000000,47.6000000,56.4800000,10723119
AFLT,M,20100201,000000,56.1000000,58.2100000,50.0000000,55.5000000,11861220
AFLT,M,20100301,000000,55.7000000,68.5300000,53.5800000,68.0100000,34739116
AFLT,M,20100401,000000,68.4000000,70.8000000,58.5800000,62.1700000,23468779
AFLT,M,20100501,000000,62.6600000,63.1300000,53.0100000,57.1000000,13857715
AFLT,M,20100601,000000,56.9900000,64.0000000,55.1600000,57.3400000,10617404
AFLT,M,20100701,000000,57.1200000,63.1400000,54.3000000,60.6800000,11147556
AFLT,M,20100801,000000,60.7000000,64.2700000,57.5100000,61.1000000,12598386
AFLT,M,20100901,000000,60.8100000,70.0000000,60.7700000,66.6300000,18291259
AFLT,M,20101001,000000,66.0900000,76.8000000,64.8000000,76.8000000,23673839
AFLT,M,20101101,000000,76.7900000,82.9000000,74.0200000,80.0000000,19646192
AFLT,M,20101201,000000,80.0900000,87.5000000,74.6300000,79.9900000,18655991
AFLT,M,20110101,000000,79.5000000,82.5200000,74.6300000,77.7000000,14248625
AFLT,M,20110201,000000,77.6400000,78.7900000,66.7800000,73.1800000,16608752
AFLT,M,20110301,000000,73.3000000,78.6000000,71.3700000,73.1600000,45232400
AFLT,M,20110401,000000,73.5000000,74.4800000,65.8700000,68.5200000,23414400
AFLT,M,20110501,000000,68.5300000,74.1600000,63.9600000,72.7700000,19620200
AFLT,M,20110601,000000,73.3500000,73.3500000,67.3700000,69.2500000,14410400
AFLT,M,20110701,000000,69.1400000,73.0000000,68.4000000,70.0800000,10399500
AFLT,M,20110801,000000,70.9300000,71.1000000,49.1000000,56.8700000,40568900
AFLT,M,20110901,000000,56.9000000,60.8100000,45.5100000,52.2500000,38937700
AFLT,M,20111001,000000,51.1700000,57.2000000,47.6000000,56.5500000,38107300
AFLT,M,20111101,000000,56.0000000,56.7800000,48.8000000,50.4300000,40844700
AFLT,M,20111201,000000,50.9000000,54.1200000,43.6200000,50.2200000,35201500
AFLT,M,20120101,000000,51.0000000,53.5500000,48.5000000,50.0100000,15309900
AFLT,M,20120201,000000,49.9700000,56.7600000,49.5100000,50.6000000,79430100
AFLT,M,20120301,000000,50.3400000,50.8200000,45.8800000,47.5800000,41985200
AFLT,M,20120401,000000,47.7800000,51.5200000,45.9900000,48.8000000,25052600
AFLT,M,20120501,000000,48.8300000,49.3900000,38.0000000,43.9000000,25044900
AFLT,M,20120601,000000,43.0000000,46.2400000,40.5600000,43.4100000,22162700
