<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTKM,M,20110201,000000,166.5000000,172.8000000,144.8100000,155.0500000,12269520
RTKM,M,20110301,000000,155.0500000,178.7900000,153.2100000,171.8100000,22715210
RTKM,M,20110401,000000,172.0000000,179.7500000,157.5000000,165.8200000,22693770
RTKM,M,20110501,000000,167.0000000,179.9500000,153.7200000,160.6000000,29251900
RTKM,M,20110601,000000,161.2200000,252.0000000,158.3200000,188.3900000,49611490
RTKM,M,20110701,000000,189.1000000,220.0000000,185.0000000,203.1100000,35231020
RTKM,M,20110801,000000,205.4500000,208.9200000,124.1500000,188.0000000,303622680
RTKM,M,20110901,000000,186.9800000,187.5000000,143.2000000,148.6400000,168831380
RTKM,M,20111001,000000,144.3500000,160.3300000,127.6500000,155.5500000,169927750
RTKM,M,20111101,000000,154.9400000,163.2500000,146.0000000,161.3900000,127445430
RTKM,M,20111201,000000,162.4000000,163.2100000,136.9200000,152.2000000,126461950
RTKM,M,20120101,000000,153.5000000,155.7900000,145.5400000,149.0000000,77403680
RTKM,M,20120201,000000,148.6100000,154.9900000,144.2000000,147.0000000,62636000
RTKM,M,20120301,000000,146.9900000,152.2000000,141.5000000,143.7300000,81430470
RTKM,M,20120401,000000,145.0000000,147.2700000,132.1700000,136.6600000,64979850
RTKM,M,20120501,000000,132.7000000,135.3000000,105.0000000,105.4400000,96586360
RTKM,M,20120601,000000,106.2400000,118.9400000,105.2200000,116.5000000,85102890
RTKM,M,20120701,000000,116.9700000,122.0000000,110.9800000,111.5000000,64317080
RTKM,M,20120801,000000,111.2700000,127.3500000,111.1400000,123.4500000,74095950
RTKM,M,20120901,000000,123.4400000,141.4000000,122.1000000,134.4000000,70886790
RTKM,M,20121001,000000,133.2100000,138.8000000,122.0200000,123.5100000,48831220
RTKM,M,20121101,000000,123.1000000,125.5000000,108.0900000,108.9400000,84547680
RTKM,M,20121201,000000,108.2000000,121.6000000,106.5000000,120.4000000,77210090
RTKM,M,20130101,000000,122.6000000,126.4900000,120.3500000,120.9900000,49041720
RTKM,M,20130201,000000,121.4700000,124.8100000,114.2500000,122.7200000,68287460
RTKM,M,20130301,000000,124.1000000,126.2500000,113.4000000,122.0500000,88573750
RTKM,M,20130401,000000,122.1100000,122.7400000,103.5500000,116.6600000,82212540
RTKM,M,20130501,000000,114.7700000,119.7500000,100.3500000,101.0000000,64083060
RTKM,M,20130601,000000,100.2700000,105.2100000,86.5400000,88.1700000,100000250
RTKM,M,20130701,000000,88.6900000,118.7300000,87.5300000,110.7200000,121287630
RTKM,M,20130801,000000,112.0200000,118.4700000,100.5100000,100.5100000,67177820
RTKM,M,20130901,000000,101.9500000,110.9000000,97.5000000,101.6100000,103480480
RTKM,M,20131001,000000,102.2500000,119.0000000,101.5400000,117.4200000,117905250
RTKM,M,20131101,000000,117.1500000,119.5400000,104.5100000,106.5300000,72902340
RTKM,M,20131201,000000,106.3700000,113.9900000,105.1600000,110.9800000,54654590
RTKM,M,20140101,000000,110.4100000,114.0000000,109.6000000,110.5700000,35653650
RTKM,M,20140201,000000,110.4900000,116.7200000,98.8600000,99.0000000,47938700
RTKM,M,20140301,000000,94.9900000,96.6400000,72.2700000,82.2500000,46936350
RTKM,M,20140401,000000,88.0000000,92.2900000,71.2700000,76.6500000,57047890
RTKM,M,20140501,000000,76.0000000,88.7700000,73.6000000,82.8000000,42650840
RTKM,M,20140601,000000,83.4800000,89.5000000,83.0000000,86.3100000,57764350
RTKM,M,20140701,000000,86.8500000,93.1600000,85.3600000,87.8000000,59889160
RTKM,M,20140801,000000,87.6400000,99.8800000,86.3100000,99.0000000,47267200
RTKM,M,20140901,000000,99.0400000,107.9200000,97.3100000,104.9200000,39818320
RTKM,M,20141001,000000,104.6000000,107.7000000,97.8700000,107.1900000,46587460
RTKM,M,20141101,000000,106.7000000,112.4000000,105.2400000,107.0000000,53615860
RTKM,M,20141201,000000,106.2000000,109.8000000,77.0000000,87.0100000,68175840
RTKM,M,20150101,000000,86.6700000,97.9800000,83.5300000,86.6100000,41687890
RTKM,M,20150201,000000,86.1700000,95.1900000,84.1200000,91.0000000,42739000
RTKM,M,20150301,000000,90.5800000,91.8200000,75.6200000,79.0000000,50617060
RTKM,M,20150401,000000,78.5400000,85.4600000,77.7400000,79.2500000,44353260
RTKM,M,20150501,000000,79.5300000,81.8200000,78.9800000,80.9500000,30925280
RTKM,M,20150601,000000,80.5500000,97.4500000,80.1300000,90.7000000,73565880
RTKM,M,20150701,000000,90.6500000,91.3000000,80.7100000,84.9900000,46698980
RTKM,M,20150801,000000,84.0100000,85.8000000,76.0000000,81.4900000,48882470
RTKM,M,20150901,000000,81.0000000,91.5600000,78.7200000,85.9800000,56272200
