<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFKS,M,20141201,000000,12.7900000,18.5400000,5.0200000,11.4000000,949478000
AFKS,M,20150101,000000,11.1500000,14.6000000,11.1500000,13.3300000,323876500
AFKS,M,20150201,000000,13.5000000,21.2400000,13.2100000,18.3200000,663133300
AFKS,M,20150301,000000,18.3000000,18.4500000,14.2800000,17.9000000,441395800
AFKS,M,20150401,000000,17.7600000,18.0200000,15.5300000,15.9600000,279982300
AFKS,M,20150501,000000,15.9800000,17.2500000,15.9000000,16.9000000,141495000
AFKS,M,20150601,000000,16.8900000,20.0000000,16.6100000,19.8400000,266351100
AFKS,M,20150701,000000,19.8400000,21.0900000,17.3000000,21.0900000,240799000
AFKS,M,20150801,000000,20.9600000,21.4000000,18.0200000,20.1400000,140944400
AFKS,M,20150901,000000,20.0300000,20.1400000,17.9100000,18.4000000,177460800
AFKS,M,20151001,000000,18.4500000,19.1200000,17.4300000,17.6600000,158089000
AFKS,M,20151101,000000,17.7300000,18.2950000,15.9750000,17.6550000,182197000
AFKS,M,20151201,000000,17.7500000,18.4700000,16.7500000,17.6500000,134267300
AFKS,M,20160101,000000,17.6500000,18.7300000,16.9050000,17.7400000,192300400
AFKS,M,20160201,000000,17.7400000,17.9500000,17.2500000,17.3250000,118466800
AFKS,M,20160301,000000,17.3850000,18.9100000,17.2350000,17.5000000,214023900
AFKS,M,20160401,000000,17.5600000,19.7800000,16.9300000,19.4500000,259326900
AFKS,M,20160501,000000,19.0200000,21.3350000,17.8150000,20.9900000,138939100
AFKS,M,20160601,000000,20.7550000,22.7950000,19.6050000,20.4500000,161494600
AFKS,M,20160701,000000,20.3500000,23.5950000,20.3100000,23.0550000,102028500
AFKS,M,20160801,000000,23.0700000,23.7250000,21.8200000,22.7000000,70703900
AFKS,M,20160901,000000,22.6800000,22.9000000,19.8200000,20.3100000,138586000
AFKS,M,20161001,000000,20.3000000,20.9500000,19.1150000,19.2750000,117566400
AFKS,M,20161101,000000,19.3800000,22.0000000,18.7550000,21.7950000,126032700
AFKS,M,20161201,000000,21.9700000,23.5850000,21.0200000,23.1700000,123163600
AFKS,M,20170101,000000,23.2150000,25.2500000,22.6800000,23.9050000,222223200
AFKS,M,20170201,000000,23.9400000,24.7400000,23.5300000,24.1900000,22683800
