<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,M,20120501,000000,94.4200000,95.6900000,75.3000000,81.6900000,3737546670
SBER,M,20120601,000000,81.6000000,87.2600000,76.2500000,86.3900000,2602977770
SBER,M,20120701,000000,86.1900000,92.9000000,83.0100000,89.7300000,2569631270
SBER,M,20120801,000000,89.5000000,95.4800000,87.4000000,93.1600000,2432303130
SBER,M,20120901,000000,93.2100000,98.0900000,89.4500000,90.9900000,2553811370
SBER,M,20121001,000000,90.6100000,94.3800000,90.6100000,91.7900000,1680809130
SBER,M,20121101,000000,91.6000000,92.6400000,83.7500000,91.4100000,1719908200
SBER,M,20121201,000000,91.4500000,96.0300000,90.8400000,92.9400000,1187771510
SBER,M,20130101,000000,96.5000000,109.6400000,96.1200000,109.5900000,1717876500
SBER,M,20130201,000000,109.5700000,111.5000000,102.8500000,104.5700000,1607734960
SBER,M,20130301,000000,104.0000000,107.4800000,95.3500000,98.8600000,1684862620
SBER,M,20130401,000000,98.2300000,103.7400000,93.7000000,99.1100000,1572978800
SBER,M,20130501,000000,98.1000000,111.4400000,97.7500000,99.0500000,1503304350
SBER,M,20130601,000000,97.7900000,101.5000000,88.5400000,93.6800000,1600335140
SBER,M,20130701,000000,93.8400000,101.5000000,90.7500000,95.2300000,1714847850
SBER,M,20130801,000000,95.9200000,98.2500000,87.7500000,88.2300000,1410915240
SBER,M,20130901,000000,88.9200000,103.6300000,88.5300000,97.8600000,1913041420
SBER,M,20131001,000000,97.8000000,105.9500000,97.2700000,102.7400000,1922375600
SBER,M,20131101,000000,102.7200000,106.8000000,101.1100000,103.0700000,1648265330
SBER,M,20131201,000000,103.0900000,103.6600000,97.8800000,101.1700000,1552720420
SBER,M,20140101,000000,100.2000000,102.9200000,94.4000000,94.7000000,1416546260
SBER,M,20140201,000000,94.9400000,98.0800000,88.8700000,91.1600000,1498988450
SBER,M,20140301,000000,85.4300000,86.8400000,65.3300000,83.8000000,4869429400
SBER,M,20140401,000000,84.0200000,84.6800000,67.9000000,72.5000000,4008357370
SBER,M,20140501,000000,71.9900000,87.6200000,70.8900000,84.5000000,2999152890
SBER,M,20140601,000000,84.8000000,89.6000000,83.0300000,84.5000000,2006702160
SBER,M,20140701,000000,84.4500000,86.6900000,71.8600000,73.6000000,2547722140
SBER,M,20140801,000000,72.8800000,79.6900000,66.1000000,73.2100000,3074060260
SBER,M,20140901,000000,73.5000000,81.3000000,72.5200000,75.5200000,2888372340
SBER,M,20141001,000000,75.1800000,76.8400000,70.8500000,76.2300000,2901457000
SBER,M,20141101,000000,76.0800000,78.7000000,71.4200000,72.2500000,2028306710
SBER,M,20141201,000000,71.8900000,74.4700000,47.2100000,54.9000000,4333293540
SBER,M,20150101,000000,54.0300000,67.7700000,53.5800000,61.5000000,2689469610
SBER,M,20150201,000000,62.0000000,76.8400000,59.9000000,75.9100000,3578538150
SBER,M,20150301,000000,76.3400000,77.4500000,60.5700000,62.8800000,2783157720
SBER,M,20150401,000000,62.4400000,77.7000000,62.1800000,76.9000000,3215226930
SBER,M,20150501,000000,77.2100000,80.9800000,71.1500000,73.5000000,1829929300
SBER,M,20150601,000000,73.6900000,74.4900000,68.4100000,72.3500000,1883885960
SBER,M,20150701,000000,72.2900000,75.9700000,66.5000000,72.3000000,2688811740
SBER,M,20150801,000000,71.5100000,75.6700000,66.7500000,74.5000000,2484178340
SBER,M,20150901,000000,74.3800000,77.9800000,72.2200000,75.3000000,2005074470
SBER,M,20151001,000000,76.0000000,92.7000000,72.9500000,90.5300000,2846544230
SBER,M,20151101,000000,90.2500000,110.7000000,89.6600000,102.9000000,2283973770
SBER,M,20151201,000000,103.5100000,105.6700000,96.2300000,101.2600000,1879082050
SBER,M,20160101,000000,101.0000000,101.7800000,82.2000000,96.5000000,2055444370
SBER,M,20160201,000000,96.3500000,107.3800000,92.7000000,107.0000000,2179494260
SBER,M,20160301,000000,107.5,114.19,105.35,109.9,1959737430,0
SBER,M,20160401,000000,109.3,125.78,106,123.55,2125196160,0
SBER,M,20160501,000000,121.5,135.98,118.41,132.56,1387771330,0
SBER,M,20160601,000000,132.36,142,125.35,133,1550840130,0
SBER,M,20160701,000000,133.38,141.35,127.85,139.15,1224653180,0
SBER,M,20160801,000000,140,145.6,134.27,143.5,1150874110,0
